QueryMolecule,PromptType,Prediction,ExtractedRatings,GT_FISH,GT_COLD,GT_AMMONIA,GT_DECAYED,GT_STRENGTH,GT_PLEASANT,GT_FAMILIAR,FISH_error,FISH_predicted,FISH_actual,COLD_error,COLD_predicted,COLD_actual,AMMONIA/URINOUS_error,AMMONIA/URINOUS_predicted,AMMONIA/URINOUS_actual,DECAYED_error,DECAYED_predicted,DECAYED_actual,HOW STRONG IS THE SMELL?_error,HOW STRONG IS THE SMELL?_predicted,HOW STRONG IS THE SMELL?_actual,HOW PLEASANT IS THE SMELL?_error,HOW PLEASANT IS THE SMELL?_predicted,HOW PLEASANT IS THE SMELL?_actual,HOW FAMILIAR IS THE SMELL?_error,HOW FAMILIAR IS THE SMELL?_predicted,HOW FAMILIAR IS THE SMELL?_actual,mean_absolute_error,dimensions_evaluated,error
methyl caproate,basic,"```json
{
    ""molecule"": ""methyl caproate"",
    ""EDIBLE"": 60.0,
    ""BAKERY"": 55.0,
    ""SWEET"": 65.0,
    ""FRUIT"": 70.0,
    ""FISH"": 20.0,
    ""GARLIC"": 5.0,
    ""SPICES"": 30.0,
    ""COLD"": 25.0,
    ""SOUR"": 15.0,
    ""BURNT"": 10.0,
    ""ACID"": 20.0,
    ""WARM"": 40.0,
    ""MUSKY"": 10.0,
    ""SWEATY"": 5.0,
    ""AMMONIA/URINOUS"": 10.0,
    ""DECAYED"": 5.0,
    ""WOOD"": 20.0,
    ""GRASS"": 30.0,
    ""FLOWER"": 50.0,
    ""CHEMICAL"": 15.0,
    ""HOW STRONG IS THE SMELL?"": 50.0,
    ""HOW PLEASANT IS THE SMELL?"": 65.0,
    ""HOW FAMILIAR IS THE SMELL?"": 55.0
}
```",PARSE_ERROR,13.0,24.55555555555556,27.0,11.1,54.25581395348837,54.56976744186046,48.91860465116279,,,,,,,,,,,,,,,,,,,,,,,,Could not parse prediction
Methyl heptanoate,basic,"<scent_ratings>
{
    ""molecule"": ""Methyl heptanoate"",
    ""EDIBLE"": 60.0,
    ""BAKERY"": 55.0,
    ""SWEET"": 65.0,
    ""FRUIT"": 70.0,
    ""FISH"": 25.0,
    ""GARLIC"": 10.0,
    ""SPICES"": 30.0,
    ""COLD"": 20.0,
    ""SOUR"": 15.0,
    ""BURNT"": 5.0,
    ""ACID"": 10.0,
    ""WARM"": 50.0,
    ""MUSKY"": 20.0,
    ""SWEATY"": 15.0,
    ""AMMONIA/URINOUS"": 10.0,
    ""DECAYED"": 5.0,
    ""WOOD"": 30.0,
    ""GRASS"": 25.0,
    ""FLOWER"": 40.0,
    ""CHEMICAL"": 15.0,
    ""HOW STRONG IS THE SMELL?"": 50.0,
    ""HOW PLEASANT IS THE SMELL?"": 65.0,
    ""HOW FAMILIAR IS THE SMELL?"": 55.0
}
</scent_ratings>","{'molecule': 'Methyl heptanoate', 'EDIBLE': 60.0, 'BAKERY': 55.0, 'SWEET': 65.0, 'FRUIT': 70.0, 'FISH': 25.0, 'GARLIC': 10.0, 'SPICES': 30.0, 'COLD': 20.0, 'SOUR': 15.0, 'BURNT': 5.0, 'ACID': 10.0, 'WARM': 50.0, 'MUSKY': 20.0, 'SWEATY': 15.0, 'AMMONIA/URINOUS': 10.0, 'DECAYED': 5.0, 'WOOD': 30.0, 'GRASS': 25.0, 'FLOWER': 40.0, 'CHEMICAL': 15.0, 'HOW STRONG IS THE SMELL?': 50.0, 'HOW PLEASANT IS THE SMELL?': 65.0, 'HOW FAMILIAR IS THE SMELL?': 55.0}",72.0,39.083333333333336,24.166666666666668,31.142857142857142,41.067567567567565,56.63513513513514,45.32432432432432,47.0,25.0,72.0,19.083333333333336,20.0,39.083333333333336,14.166666666666668,10.0,24.166666666666668,26.142857142857142,5.0,31.142857142857142,8.932432432432435,50.0,41.067567567567565,8.364864864864863,65.0,56.63513513513514,9.675675675675677,55.0,45.32432432432432,19.052261445118592,7.0,
1-Methyl-3-methoxy-4-isopropylbenzene,basic,"<scent_ratings>
{
    ""molecule"": ""1-Methyl-3-methoxy-4-isopropylbenzene"",
    ""EDIBLE"": 30.0,
    ""BAKERY"": 35.0,
    ""SWEET"": 40.0,
    ""FRUIT"": 25.0,
    ""FISH"": 20.0,
    ""GARLIC"": 10.0,
    ""SPICES"": 45.0,
    ""COLD"": 30.0,
    ""SOUR"": 15.0,
    ""BURNT"": 10.0,
    ""ACID"": 20.0,
    ""WARM"": 35.0,
    ""MUSKY"": 25.0,
    ""SWEATY"": 15.0,
    ""AMMONIA/URINOUS"": 20.0,
    ""DECAYED"": 15.0,
    ""WOOD"": 40.0,
    ""GRASS"": 30.0,
    ""FLOWER"": 50.0,
    ""CHEMICAL"": 20.0,
    ""HOW STRONG IS THE SMELL?"": 55.0,
    ""HOW PLEASANT IS THE SMELL?"": 60.0,
    ""HOW FAMILIAR IS THE SMELL?"": 50.0
}
</scent_ratings>","{'molecule': '1-Methyl-3-methoxy-4-isopropylbenzene', 'EDIBLE': 30.0, 'BAKERY': 35.0, 'SWEET': 40.0, 'FRUIT': 25.0, 'FISH': 20.0, 'GARLIC': 10.0, 'SPICES': 45.0, 'COLD': 30.0, 'SOUR': 15.0, 'BURNT': 10.0, 'ACID': 20.0, 'WARM': 35.0, 'MUSKY': 25.0, 'SWEATY': 15.0, 'AMMONIA/URINOUS': 20.0, 'DECAYED': 15.0, 'WOOD': 40.0, 'GRASS': 30.0, 'FLOWER': 50.0, 'CHEMICAL': 20.0, 'HOW STRONG IS THE SMELL?': 55.0, 'HOW PLEASANT IS THE SMELL?': 60.0, 'HOW FAMILIAR IS THE SMELL?': 50.0}",,18.33333333333333,26.25,31.6,39.34848484848485,44.77272727272727,49.21212121212121,,20.0,,11.666666666666671,30.0,18.33333333333333,6.25,20.0,26.25,16.6,15.0,31.6,15.651515151515149,55.0,39.34848484848485,15.227272727272727,60.0,44.77272727272727,0.787878787878789,50.0,49.21212121212121,,7.0,
Isoamylamine,basic,"```json
{
    ""molecule"": ""Isoamylamine"",
    ""EDIBLE"": 30.0,
    ""BAKERY"": 25.0,
    ""SWEET"": 20.0,
    ""FRUIT"": 35.0,
    ""FISH"": 25.0,
    ""GARLIC"": 40.0,
    ""SPICES"": 30.0,
    ""COLD"": 28.0,
    ""SOUR"": 15.0,
    ""BURNT"": 10.0,
    ""ACID"": 20.0,
    ""WARM"": 35.0,
    ""MUSKY"": 30.0,
    ""SWEATY"": 45.0,
    ""AMMONIA/URINOUS"": 35.0,
    ""DECAYED"": 20.0,
    ""WOOD"": 25.0,
    ""GRASS"": 30.0,
    ""FLOWER"": 15.0,
    ""CHEMICAL"": 40.0,
    ""HOW STRONG IS THE SMELL?"": 60.0,
    ""HOW PLEASANT IS THE SMELL?"": 35.0,
    ""HOW FAMILIAR IS THE SMELL?"": 50.0
}
```",PARSE_ERROR,43.0,20.714285714285715,24.2,24.0,29.683333333333334,42.28333333333333,35.61666666666667,,,,,,,,,,,,,,,,,,,,,,,,Could not parse prediction
butyric acid,basic,"<scent_ratings>
{
    ""molecule"": ""butyric acid"",
    ""EDIBLE"": 30,
    ""BAKERY"": 20,
    ""SWEET"": 15,
    ""FRUIT"": 10,
    ""FISH"": 25,
    ""GARLIC"": 20,
    ""SPICES"": 15,
    ""COLD"": 30,
    ""SOUR"": 70,
    ""BURNT"": 10,
    ""ACID"": 80,
    ""WARM"": 25,
    ""MUSKY"": 20,
    ""SWEATY"": 60,
    ""AMMONIA/URINOUS"": 40,
    ""DECAYED"": 50,
    ""WOOD"": 15,
    ""GRASS"": 10,
    ""FLOWER"": 5,
    ""CHEMICAL"": 30,
    ""HOW STRONG IS THE SMELL?"": 70,
    ""HOW PLEASANT IS THE SMELL?"": 20,
    ""HOW FAMILIAR IS THE SMELL?"": 50
}
</scent_ratings>","{'molecule': 'butyric acid', 'EDIBLE': 30, 'BAKERY': 20, 'SWEET': 15, 'FRUIT': 10, 'FISH': 25, 'GARLIC': 20, 'SPICES': 15, 'COLD': 30, 'SOUR': 70, 'BURNT': 10, 'ACID': 80, 'WARM': 25, 'MUSKY': 20, 'SWEATY': 60, 'AMMONIA/URINOUS': 40, 'DECAYED': 50, 'WOOD': 15, 'GRASS': 10, 'FLOWER': 5, 'CHEMICAL': 30, 'HOW STRONG IS THE SMELL?': 70, 'HOW PLEASANT IS THE SMELL?': 20, 'HOW FAMILIAR IS THE SMELL?': 50}",24.818181818181817,10.142857142857142,26.52,32.297872340425535,81.94392523364486,18.59813084112149,51.65420560747664,0.18181818181818343,25.0,24.818181818181817,19.857142857142858,30.0,10.142857142857142,13.48,40.0,26.52,17.702127659574465,50.0,32.297872340425535,11.943925233644862,70.0,81.94392523364486,1.4018691588785117,20.0,18.59813084112149,1.6542056074766407,50.0,51.65420560747664,9.460155528362218,7.0,
beta-Alanine,basic,"<scent_ratings>
{
    ""molecule"": ""beta-Alanine"",
    ""EDIBLE"": 30,
    ""BAKERY"": 25,
    ""SWEET"": 20,
    ""FRUIT"": 15,
    ""FISH"": 10,
    ""GARLIC"": 5,
    ""SPICES"": 20,
    ""COLD"": 28,
    ""SOUR"": 18,
    ""BURNT"": 12,
    ""ACID"": 22,
    ""WARM"": 30,
    ""MUSKY"": 10,
    ""SWEATY"": 15,
    ""AMMONIA/URINOUS"": 25,
    ""DECAYED"": 20,
    ""WOOD"": 18,
    ""GRASS"": 22,
    ""FLOWER"": 15,
    ""CHEMICAL"": 20,
    ""HOW STRONG IS THE SMELL?"": 40,
    ""HOW PLEASANT IS THE SMELL?"": 45,
    ""HOW FAMILIAR IS THE SMELL?"": 50
}
</scent_ratings>","{'molecule': 'beta-Alanine', 'EDIBLE': 30, 'BAKERY': 25, 'SWEET': 20, 'FRUIT': 15, 'FISH': 10, 'GARLIC': 5, 'SPICES': 20, 'COLD': 28, 'SOUR': 18, 'BURNT': 12, 'ACID': 22, 'WARM': 30, 'MUSKY': 10, 'SWEATY': 15, 'AMMONIA/URINOUS': 25, 'DECAYED': 20, 'WOOD': 18, 'GRASS': 22, 'FLOWER': 15, 'CHEMICAL': 20, 'HOW STRONG IS THE SMELL?': 40, 'HOW PLEASANT IS THE SMELL?': 45, 'HOW FAMILIAR IS THE SMELL?': 50}",37.66666666666666,21.0,13.75,15.666666666666666,36.43243243243244,50.18918918918919,38.16216216216216,27.666666666666657,10.0,37.66666666666666,7.0,28.0,21.0,11.25,25.0,13.75,4.333333333333334,20.0,15.666666666666666,3.5675675675675578,40.0,36.43243243243244,5.189189189189193,45.0,50.18918918918919,11.837837837837839,50.0,38.16216216216216,10.120656370656368,7.0,
isopropyl acetate,basic,"<scent_ratings>
{
    ""molecule"": ""isopropyl acetate"",
    ""EDIBLE"": 30.0,
    ""BAKERY"": 35.0,
    ""SWEET"": 40.0,
    ""FRUIT"": 45.0,
    ""FISH"": 10.0,
    ""GARLIC"": 5.0,
    ""SPICES"": 20.0,
    ""COLD"": 30.0,
    ""SOUR"": 15.0,
    ""BURNT"": 10.0,
    ""ACID"": 25.0,
    ""WARM"": 20.0,
    ""MUSKY"": 15.0,
    ""SWEATY"": 10.0,
    ""AMMONIA/URINOUS"": 20.0,
    ""DECAYED"": 15.0,
    ""WOOD"": 25.0,
    ""GRASS"": 20.0,
    ""FLOWER"": 40.0,
    ""CHEMICAL"": 30.0,
    ""HOW STRONG IS THE SMELL?"": 50.0,
    ""HOW PLEASANT IS THE SMELL?"": 60.0,
    ""HOW FAMILIAR IS THE SMELL?"": 55.0
}
</scent_ratings>","{'molecule': 'isopropyl acetate', 'EDIBLE': 30.0, 'BAKERY': 35.0, 'SWEET': 40.0, 'FRUIT': 45.0, 'FISH': 10.0, 'GARLIC': 5.0, 'SPICES': 20.0, 'COLD': 30.0, 'SOUR': 15.0, 'BURNT': 10.0, 'ACID': 25.0, 'WARM': 20.0, 'MUSKY': 15.0, 'SWEATY': 10.0, 'AMMONIA/URINOUS': 20.0, 'DECAYED': 15.0, 'WOOD': 25.0, 'GRASS': 20.0, 'FLOWER': 40.0, 'CHEMICAL': 30.0, 'HOW STRONG IS THE SMELL?': 50.0, 'HOW PLEASANT IS THE SMELL?': 60.0, 'HOW FAMILIAR IS THE SMELL?': 55.0}",28.0,39.23076923076923,18.3125,23.285714285714285,30.95689655172414,46.82758620689656,45.01724137931034,18.0,10.0,28.0,9.230769230769234,30.0,39.23076923076923,1.6875,20.0,18.3125,8.285714285714285,15.0,23.285714285714285,19.04310344827586,50.0,30.95689655172414,13.172413793103438,60.0,46.82758620689656,9.982758620689658,55.0,45.01724137931034,11.34317991122178,7.0,
Isopropenyl acetate,basic,"```json
{
    ""molecule"": ""Isopropenyl acetate"",
    ""EDIBLE"": 30.0,
    ""BAKERY"": 25.0,
    ""SWEET"": 35.0,
    ""FRUIT"": 40.0,
    ""FISH"": 15.0,
    ""GARLIC"": 10.0,
    ""SPICES"": 20.0,
    ""COLD"": 30.0,
    ""SOUR"": 20.0,
    ""BURNT"": 5.0,
    ""ACID"": 25.0,
    ""WARM"": 35.0,
    ""MUSKY"": 15.0,
    ""SWEATY"": 10.0,
    ""AMMONIA/URINOUS"": 20.0,
    ""DECAYED"": 15.0,
    ""WOOD"": 25.0,
    ""GRASS"": 30.0,
    ""FLOWER"": 40.0,
    ""CHEMICAL"": 20.0,
    ""HOW STRONG IS THE SMELL?"": 50.0,
    ""HOW PLEASANT IS THE SMELL?"": 55.0,
    ""HOW FAMILIAR IS THE SMELL?"": 45.0
}
```",PARSE_ERROR,26.0,33.166666666666664,13.5,25.0,23.666666666666668,46.3125,34.0625,,,,,,,,,,,,,,,,,,,,,,,,Could not parse prediction
gamma-valerolactone,basic,"<scent_ratings>
{
    ""molecule"": ""gamma-valerolactone"",
    ""EDIBLE"": 60.0,
    ""BAKERY"": 55.0,
    ""SWEET"": 65.0,
    ""FRUIT"": 50.0,
    ""FISH"": 10.0,
    ""GARLIC"": 5.0,
    ""SPICES"": 30.0,
    ""COLD"": 25.0,
    ""SOUR"": 15.0,
    ""BURNT"": 10.0,
    ""ACID"": 20.0,
    ""WARM"": 40.0,
    ""MUSKY"": 20.0,
    ""SWEATY"": 10.0,
    ""AMMONIA/URINOUS"": 15.0,
    ""DECAYED"": 10.0,
    ""WOOD"": 30.0,
    ""GRASS"": 25.0,
    ""FLOWER"": 35.0,
    ""CHEMICAL"": 15.0,
    ""HOW STRONG IS THE SMELL?"": 50.0,
    ""HOW PLEASANT IS THE SMELL?"": 70.0,
    ""HOW FAMILIAR IS THE SMELL?"": 60.0
}
</scent_ratings>","{'molecule': 'gamma-valerolactone', 'EDIBLE': 60.0, 'BAKERY': 55.0, 'SWEET': 65.0, 'FRUIT': 50.0, 'FISH': 10.0, 'GARLIC': 5.0, 'SPICES': 30.0, 'COLD': 25.0, 'SOUR': 15.0, 'BURNT': 10.0, 'ACID': 20.0, 'WARM': 40.0, 'MUSKY': 20.0, 'SWEATY': 10.0, 'AMMONIA/URINOUS': 15.0, 'DECAYED': 10.0, 'WOOD': 30.0, 'GRASS': 25.0, 'FLOWER': 35.0, 'CHEMICAL': 15.0, 'HOW STRONG IS THE SMELL?': 50.0, 'HOW PLEASANT IS THE SMELL?': 70.0, 'HOW FAMILIAR IS THE SMELL?': 60.0}",29.0,12.857142857142858,12.375,10.6,22.29310344827586,51.32758620689656,35.241379310344826,19.0,10.0,29.0,12.142857142857142,25.0,12.857142857142858,2.625,15.0,12.375,0.5999999999999996,10.0,10.6,27.70689655172414,50.0,22.29310344827586,18.672413793103438,70.0,51.32758620689656,24.758620689655174,60.0,35.241379310344826,15.072255453905699,7.0,
"2,6-Dimethylpyridine",basic,"```json
{
    ""molecule"": ""2,6-Dimethylpyridine"",
    ""EDIBLE"": 15.0,
    ""BAKERY"": 10.0,
    ""SWEET"": 12.0,
    ""FRUIT"": 8.0,
    ""FISH"": 30.0,
    ""GARLIC"": 25.0,
    ""SPICES"": 40.0,
    ""COLD"": 20.0,
    ""SOUR"": 18.0,
    ""BURNT"": 15.0,
    ""ACID"": 22.0,
    ""WARM"": 30.0,
    ""MUSKY"": 35.0,
    ""SWEATY"": 20.0,
    ""AMMONIA/URINOUS"": 28.0,
    ""DECAYED"": 25.0,
    ""WOOD"": 30.0,
    ""GRASS"": 15.0,
    ""FLOWER"": 10.0,
    ""CHEMICAL"": 40.0,
    ""HOW STRONG IS THE SMELL?"": 60.0,
    ""HOW PLEASANT IS THE SMELL?"": 35.0,
    ""HOW FAMILIAR IS THE SMELL?"": 45.0
}
```",PARSE_ERROR,32.888888888888886,27.846153846153847,32.36842105263158,40.11764705882353,66.88349514563107,32.359223300970875,45.067961165048544,,,,,,,,,,,,,,,,,,,,,,,,Could not parse prediction
Cyclohexanone,basic,"<scent_ratings>
{
    ""molecule"": ""Cyclohexanone"",
    ""EDIBLE"": 20,
    ""BAKERY"": 25,
    ""SWEET"": 15,
    ""FRUIT"": 10,
    ""FISH"": 20,
    ""GARLIC"": 5,
    ""SPICES"": 15,
    ""COLD"": 30,
    ""SOUR"": 10,
    ""BURNT"": 20,
    ""ACID"": 25,
    ""WARM"": 35,
    ""MUSKY"": 15,
    ""SWEATY"": 10,
    ""AMMONIA/URINOUS"": 20,
    ""DECAYED"": 15,
    ""WOOD"": 25,
    ""GRASS"": 10,
    ""FLOWER"": 5,
    ""CHEMICAL"": 40,
    ""HOW STRONG IS THE SMELL?"": 50,
    ""HOW PLEASANT IS THE SMELL?"": 45,
    ""HOW FAMILIAR IS THE SMELL?"": 50
}
</scent_ratings>","{'molecule': 'Cyclohexanone', 'EDIBLE': 20, 'BAKERY': 25, 'SWEET': 15, 'FRUIT': 10, 'FISH': 20, 'GARLIC': 5, 'SPICES': 15, 'COLD': 30, 'SOUR': 10, 'BURNT': 20, 'ACID': 25, 'WARM': 35, 'MUSKY': 15, 'SWEATY': 10, 'AMMONIA/URINOUS': 20, 'DECAYED': 15, 'WOOD': 25, 'GRASS': 10, 'FLOWER': 5, 'CHEMICAL': 40, 'HOW STRONG IS THE SMELL?': 50, 'HOW PLEASANT IS THE SMELL?': 45, 'HOW FAMILIAR IS THE SMELL?': 50}",12.333333333333334,29.75757575757576,29.5,14.666666666666666,52.6,45.1625,44.09375,7.666666666666666,20.0,12.333333333333334,0.24242424242423866,30.0,29.75757575757576,9.5,20.0,29.5,0.3333333333333339,15.0,14.666666666666666,2.6000000000000014,50.0,52.6,0.16250000000000142,45.0,45.1625,5.90625,50.0,44.09375,3.773024891774892,7.0,
Benzenethiol,basic,"```json
{
    ""molecule"": ""Benzenethiol"",
    ""EDIBLE"": 15.0,
    ""BAKERY"": 10.0,
    ""SWEET"": 5.0,
    ""FRUIT"": 8.0,
    ""FISH"": 30.0,
    ""GARLIC"": 25.0,
    ""SPICES"": 20.0,
    ""COLD"": 15.0,
    ""SOUR"": 10.0,
    ""BURNT"": 12.0,
    ""ACID"": 20.0,
    ""WARM"": 18.0,
    ""MUSKY"": 35.0,
    ""SWEATY"": 30.0,
    ""AMMONIA/URINOUS"": 40.0,
    ""DECAYED"": 25.0,
    ""WOOD"": 15.0,
    ""GRASS"": 10.0,
    ""FLOWER"": 5.0,
    ""CHEMICAL"": 45.0,
    ""HOW STRONG IS THE SMELL?"": 70.0,
    ""HOW PLEASANT IS THE SMELL?"": 20.0,
    ""HOW FAMILIAR IS THE SMELL?"": 50.0
}
```",PARSE_ERROR,35.44444444444444,65.0,30.55555555555556,31.923076923076923,46.30508474576271,30.491525423728813,40.40677966101695,,,,,,,,,,,,,,,,,,,,,,,,Could not parse prediction
Octyl isobutyrate,basic,"<scent_ratings>
{
    ""molecule"": ""Octyl isobutyrate"",
    ""EDIBLE"": 30.0,
    ""BAKERY"": 25.0,
    ""SWEET"": 40.0,
    ""FRUIT"": 50.0,
    ""FISH"": 20.0,
    ""GARLIC"": 5.0,
    ""SPICES"": 15.0,
    ""COLD"": 30.0,
    ""SOUR"": 10.0,
    ""BURNT"": 5.0,
    ""ACID"": 15.0,
    ""WARM"": 35.0,
    ""MUSKY"": 10.0,
    ""SWEATY"": 5.0,
    ""AMMONIA/URINOUS"": 20.0,
    ""DECAYED"": 15.0,
    ""WOOD"": 25.0,
    ""GRASS"": 20.0,
    ""FLOWER"": 30.0,
    ""CHEMICAL"": 10.0,
    ""HOW STRONG IS THE SMELL?"": 50.0,
    ""HOW PLEASANT IS THE SMELL?"": 55.0,
    ""HOW FAMILIAR IS THE SMELL?"": 45.0
}
</scent_ratings>","{'molecule': 'Octyl isobutyrate', 'EDIBLE': 30.0, 'BAKERY': 25.0, 'SWEET': 40.0, 'FRUIT': 50.0, 'FISH': 20.0, 'GARLIC': 5.0, 'SPICES': 15.0, 'COLD': 30.0, 'SOUR': 10.0, 'BURNT': 5.0, 'ACID': 15.0, 'WARM': 35.0, 'MUSKY': 10.0, 'SWEATY': 5.0, 'AMMONIA/URINOUS': 20.0, 'DECAYED': 15.0, 'WOOD': 25.0, 'GRASS': 20.0, 'FLOWER': 30.0, 'CHEMICAL': 10.0, 'HOW STRONG IS THE SMELL?': 50.0, 'HOW PLEASANT IS THE SMELL?': 55.0, 'HOW FAMILIAR IS THE SMELL?': 45.0}",2.6666666666666665,10.857142857142858,17.833333333333332,1.0,25.25454545454545,54.89090909090909,37.8,17.333333333333332,20.0,2.6666666666666665,19.142857142857142,30.0,10.857142857142858,2.166666666666668,20.0,17.833333333333332,14.0,15.0,1.0,24.74545454545455,50.0,25.25454545454545,0.10909090909090935,55.0,54.89090909090909,7.200000000000003,45.0,37.8,12.099628942486087,7.0,
isobutyl acetate,basic,"```json
{
    ""molecule"": ""isobutyl acetate"",
    ""EDIBLE"": 30.0,
    ""BAKERY"": 35.0,
    ""SWEET"": 40.0,
    ""FRUIT"": 45.0,
    ""FISH"": 18.0,
    ""GARLIC"": 10.0,
    ""SPICES"": 25.0,
    ""COLD"": 30.0,
    ""SOUR"": 15.0,
    ""BURNT"": 5.0,
    ""ACID"": 20.0,
    ""WARM"": 35.0,
    ""MUSKY"": 10.0,
    ""SWEATY"": 5.0,
    ""AMMONIA/URINOUS"": 20.0,
    ""DECAYED"": 15.0,
    ""WOOD"": 25.0,
    ""GRASS"": 20.0,
    ""FLOWER"": 40.0,
    ""CHEMICAL"": 15.0,
    ""HOW STRONG IS THE SMELL?"": 50.0,
    ""HOW PLEASANT IS THE SMELL?"": 55.0,
    ""HOW FAMILIAR IS THE SMELL?"": 50.0
}
```",PARSE_ERROR,6.0,36.61538461538461,22.066666666666663,22.33333333333333,60.604651162790695,53.81395348837209,60.24418604651163,,,,,,,,,,,,,,,,,,,,,,,,Could not parse prediction
butyl butyrate,basic,"<scent_ratings>
{
    ""molecule"": ""butyl butyrate"",
    ""EDIBLE"": 60.0,
    ""BAKERY"": 55.0,
    ""SWEET"": 65.0,
    ""FRUIT"": 70.0,
    ""FISH"": 20.0,
    ""GARLIC"": 5.0,
    ""SPICES"": 30.0,
    ""COLD"": 25.0,
    ""SOUR"": 15.0,
    ""BURNT"": 10.0,
    ""ACID"": 20.0,
    ""WARM"": 40.0,
    ""MUSKY"": 10.0,
    ""SWEATY"": 5.0,
    ""AMMONIA/URINOUS"": 15.0,
    ""DECAYED"": 10.0,
    ""WOOD"": 30.0,
    ""GRASS"": 25.0,
    ""FLOWER"": 50.0,
    ""CHEMICAL"": 15.0,
    ""HOW STRONG IS THE SMELL?"": 45.0,
    ""HOW PLEASANT IS THE SMELL?"": 65.0,
    ""HOW FAMILIAR IS THE SMELL?"": 50.0
}
</scent_ratings>","{'molecule': 'butyl butyrate', 'EDIBLE': 60.0, 'BAKERY': 55.0, 'SWEET': 65.0, 'FRUIT': 70.0, 'FISH': 20.0, 'GARLIC': 5.0, 'SPICES': 30.0, 'COLD': 25.0, 'SOUR': 15.0, 'BURNT': 10.0, 'ACID': 20.0, 'WARM': 40.0, 'MUSKY': 10.0, 'SWEATY': 5.0, 'AMMONIA/URINOUS': 15.0, 'DECAYED': 10.0, 'WOOD': 30.0, 'GRASS': 25.0, 'FLOWER': 50.0, 'CHEMICAL': 15.0, 'HOW STRONG IS THE SMELL?': 45.0, 'HOW PLEASANT IS THE SMELL?': 65.0, 'HOW FAMILIAR IS THE SMELL?': 50.0}",31.25,21.8,28.5,23.80952380952381,45.08791208791209,41.989010989010985,46.40659340659341,11.25,20.0,31.25,3.1999999999999993,25.0,21.8,13.5,15.0,28.5,13.80952380952381,10.0,23.80952380952381,0.0879120879120876,45.0,45.08791208791209,23.010989010989015,65.0,41.989010989010985,3.5934065934065913,50.0,46.40659340659341,9.778833071690217,7.0,
Butyl 10-undecenoate,basic,"<scent_ratings>
{
    ""molecule"": ""Butyl 10-undecenoate"",
    ""EDIBLE"": 30.0,
    ""BAKERY"": 25.0,
    ""SWEET"": 40.0,
    ""FRUIT"": 50.0,
    ""FISH"": 20.0,
    ""GARLIC"": 10.0,
    ""SPICES"": 30.0,
    ""COLD"": 28.0,
    ""SOUR"": 15.0,
    ""BURNT"": 5.0,
    ""ACID"": 20.0,
    ""WARM"": 35.0,
    ""MUSKY"": 15.0,
    ""SWEATY"": 10.0,
    ""AMMONIA/URINOUS"": 20.0,
    ""DECAYED"": 15.0,
    ""WOOD"": 25.0,
    ""GRASS"": 30.0,
    ""FLOWER"": 40.0,
    ""CHEMICAL"": 10.0,
    ""HOW STRONG IS THE SMELL?"": 50.0,
    ""HOW PLEASANT IS THE SMELL?"": 55.0,
    ""HOW FAMILIAR IS THE SMELL?"": 45.0
}
</scent_ratings>","{'molecule': 'Butyl 10-undecenoate', 'EDIBLE': 30.0, 'BAKERY': 25.0, 'SWEET': 40.0, 'FRUIT': 50.0, 'FISH': 20.0, 'GARLIC': 10.0, 'SPICES': 30.0, 'COLD': 28.0, 'SOUR': 15.0, 'BURNT': 5.0, 'ACID': 20.0, 'WARM': 35.0, 'MUSKY': 15.0, 'SWEATY': 10.0, 'AMMONIA/URINOUS': 20.0, 'DECAYED': 15.0, 'WOOD': 25.0, 'GRASS': 30.0, 'FLOWER': 40.0, 'CHEMICAL': 10.0, 'HOW STRONG IS THE SMELL?': 50.0, 'HOW PLEASANT IS THE SMELL?': 55.0, 'HOW FAMILIAR IS THE SMELL?': 45.0}",38.285714285714285,30.75,12.0,21.692307692307693,49.49367088607595,37.44303797468354,48.13924050632912,18.285714285714285,20.0,38.285714285714285,2.75,28.0,30.75,8.0,20.0,12.0,6.692307692307693,15.0,21.692307692307693,0.5063291139240533,50.0,49.49367088607595,17.55696202531646,55.0,37.44303797468354,3.1392405063291235,45.0,48.13924050632912,8.13293623194166,7.0,
